,weight
13893,1414422.936
13894,1747716.357
13895,1590097.238
13896,1821333.876
13897,2011640.581
13898,1582832.499
13899,1878780.863
13900,1729592.046
13901,1633965.284
13902,1745948.868
13903,1789573.017
13904,1908178.775
13905,1823271.3
13906,2123056.492
13907,1769560.557
13908,2162236.05
13909,1642997.442
13910,2573017.017
13911,2269455.94
13912,2263115.016
13913,1931195.301
13914,2696691.827
13915,1854788.716
13916,1938473.716
13917,1730503.328
13918,1658888.26
13919,1639448.157
13920,2082987.607
13921,2683665.988
13922,1855745.648
13923,2067647.743
13924,1804027.543
13925,2097963.454
13926,2127936.641
13927,1978253.075
13928,1439775.184
13929,2208235.725
13930,1889447.738
13931,2281311.209
13932,1893907.537
13933,1989023.929
13934,1953432.929
13935,1610859.659
13936,1969910.528
13937,2047649.55
13938,1845659.778
13939,1754317.094
13940,1826721.489
13941,2030812.566
13942,1908732.41
13943,1962725.085
13944,1658898.581
13945,1877216.968
13946,1689713.827
13947,1860032.526
13948,2352318.427
13949,1944952.824
13950,1565024.671
13951,1485604.206
13952,2025922.605
13953,1763378.412
13954,2173215.667
13955,2266580.209
13956,1636144.018
13957,2098997.928
13958,1681592.937
13959,1672722.847
13960,2093083.571
13961,1850740.739
13962,2003975.921
13963,2049215.788
13964,1417385.599
13965,2223740.496
13966,1997144.516
13967,1552901.744
13968,2187950.192
13969,1918398.039
13970,1823071.327
13971,2443376.892
13972,1978672.774
13973,1810343.534
13974,1833068.077
13975,2022381.775
13976,2167706.791
13977,1837413.21
13978,1739698.578
13979,1828825.525
13980,2027934.056
13981,1700109.7
13982,1882803.399
13983,1784457.954
13984,1603407.557
13985,1348427.218
13986,1417507.97
13987,1700193.158
13988,2463921.221
13989,2198245.332
13990,1634249.599
13991,1906734.504
13992,2060468.874
13993,2159194.319
13994,2128854.674
13995,1776556.566
13996,2086198.274
13997,1962866.962
13998,2012466.364
13999,1658701.854
14000,2417875.071
14001,2325682.408
14002,2045724.679
14003,1643330.112
14004,1768892.683
14005,1888688.366
14006,2304053.729
14007,1661241.529
14008,2081107.359
14009,1926263.751
14010,2179439.527
14011,1889649.844
14012,1760366.587
14013,1532128.509
14014,1655071.608
14015,1897440.294
14016,1669799.894
14017,1977981.58
14018,1790857.006
14019,1877872.639
14020,1867242.611
14021,1554626.824
14022,1880546.79
14023,2331583.791
14024,2305449.496
14025,1689611.927
14026,1955642.519
14027,1586894.232
14028,1486358.751
14029,1655570.244
14030,2110672.247
14031,1664931.971
14032,1786015.526
14033,1948395.909
14034,1790649.663
14035,2292811.882
14036,1752480.737
14037,2228998.495
14038,1604693.648
14039,2015928.784
14040,1431452.637
14041,1520517.566
14042,1927359.605
14043,1888580.506
14044,2340670.153
14045,1886322.278
14046,1614803.751
14047,2184448.071
14048,2160116.922
14049,2241775.616
14050,2156376.097
14051,1712433.668
14052,1624325.286
14053,1834109.756
14054,2112996.047
14055,2133639.693
14056,1963517.739
14057,1718452.419
14058,2255230.012
14059,1630447.961
14060,1856390.156
14061,1725544.137
14062,2396367.527
14063,2121542.353
14064,2253258.854
14065,2084644.856
14066,1646925.232
14067,1679480.296
14068,1750925.651
14069,1618610.627
14070,1905554.79
14071,1873306.501
14072,1449980.934
14073,1590140.501
14074,2072460.79
14075,1978445.325
14076,2327335.605
14077,1851746.179
14078,2387083.134
14079,2865883.547
14080,1590983.893
14081,1823974.961
14082,1959184.823
14083,2070472.031
14084,1898328.542
14085,1580428.453
14086,2048363.137
14087,1792305.42
14088,1773710.172
14089,1925106.188
14090,2141349.308
14091,2096625.502
14092,1722651.443
14093,1524781.498
14094,2044118.492
14095,1811495.983
14096,1740128.164
14097,1692931.465
14098,1829214.241
14099,1976070.993
14100,1547608.835
14101,1899046.562
14102,2041334.897
14103,2312746.65
14104,1817902.127
14105,1540826.48
14106,1614876.272
14107,1586015.45
14108,1767648.976
14109,1929502.158
14110,1736453.254
14111,1912763.898
14112,1854730.437
14113,2294775.003
14114,1771817.316
14115,1827120.813
14116,1893110.488
14117,1931475.367
14118,2510882.841
14119,1681626.671
14120,2124803.414
14121,1819230.499
14122,2173047.59
14123,1684704.732
14124,1817567
14125,1536312.555
14126,2087536.246
14127,1937566.397
14128,2434976.871
14129,1982000.009
14130,1897866.82
14131,1616466.303
14132,1767250.899
14133,1703203.832
14134,1893043.28
14135,1967034.47
14136,2212660.465
14137,1795092.027
14138,1823802.036
14139,1989472.075
14140,1921594.344
14141,1849641.988
14142,1889465.154
14143,2246334.411
14144,1715098.222
14145,1766736.366
14146,1758069.206
14147,1760687.977
14148,1545174.736
14149,1773718.984
14150,2083911.936
14151,1900491.95
14152,2039726.693
14153,1926178.847
14154,1886856.681
14155,1704159.423
14156,2039281.066
14157,2289165.184
14158,1516373.988
14159,1631206.533
14160,2113844.341
14161,2030952.942
14162,1762483.023
14163,1807928.908
14164,2438854.351
14165,1999206.227
14166,1630061.091
14167,1668470.581
14168,1961627.564
14169,1619353.623
14170,1860964.055
14171,1807508.457
14172,1960574.189
14173,2300259.769
14174,1908021.362
14175,1616056.633
14176,1736338.596
14177,1978124.417
14178,1966132.131
14179,1657366.682
14180,1989950.399
14181,1512246.422
14182,2467606.311
14183,1766590.043
14184,1414604.697
14185,1893387.712
14186,1866748.107
14187,1999058.915
14188,2182942.175
14189,2220458.64
14190,1624135.683
14191,1999510.602
14192,1729928.398
14193,1509852.17
14194,1670512.328
14195,1747363.676
14196,2050079.778
14197,1846550.002
14198,1789646.583
14199,2002416.819
14200,1744776.011
14201,1902754.657
14202,2619838.594
14203,2061827.323
14204,2254747.708
14205,1949102.521
14206,2020031.954
14207,1902164.161
14208,1657990.207
14209,1980910.319
14210,1774891.481
14211,1725015.015
14212,1786098.273
14213,1743112.398
14214,1835181.536
14215,2192043.641
14216,1920642.516
14217,1797933.066
14218,2115066.318
14219,1898816.037
14220,1692058.873
14221,1880444.056
14222,2064138.727
14223,1648635.875
14224,2019011.107
14225,2106377.297
14226,1779700.28
14227,1429330.98
14228,1709036.237
14229,1865451.8
14230,2121055.187
14231,1807545.616
14232,1803574.26
14233,1849089.908
14234,1629011.336
14235,1636840.659
14236,1730957.064
14237,1801071.938
14238,1728494.166
14239,2158823.684
14240,2025463.574
14241,1835439.99
14242,1547806.974
14243,1631609.018
14244,1565507.722
14245,1634753.701
14246,1898558.751
14247,1602553.301
14248,2465122.91
14249,1820586.294
14250,1681789.644
14251,1834430.869
14252,1927838.095
14253,1633283.915
14254,2178374.146
14255,1727993.353
14256,1935789.376
14257,1752433.69
14258,2402752.794
14259,2270035.079
14260,1777522.388
14261,1805878.365
14262,1930020.273
14263,1692575.6
14264,1440405.246
14265,1644168.81
14266,1584756.338
14267,2082704.285
14268,1559346.793
14269,2175591.829
14270,2103141.479
14271,1520999.745
14272,1589037.432
14273,1798782.027
14274,1491524.869
14275,2303068.878
14276,2107489.703
14277,2293634.714
14278,1413188.521
14279,1969836.864
14280,2064181.238
14281,1893831.031
14282,1680734.579
14283,2139639.332
14284,1507443.761
14285,1871024.815
14286,1671071.454
14287,1721439.875
14288,2135170.8
14289,1947973.07
14290,1619478.546
14291,2761959.192
14292,1734624.92
14293,1690586.497
14294,1799451.386
14295,1574676.659
14296,2097891.709
14297,1766381.468
14298,1768962.568
14299,1760082.332
14300,1745876.483
14301,2388583.573
14302,1520894.412
14303,1997818.595
14304,1932449.394
14305,1902402.103
14306,2024234.357
14307,1718127.858
14308,1690749.909
14309,1866347.778
14310,1773093.476
14311,1689163.443
14312,2041962.875
14313,1543944.433
14314,1980387.474
14315,2359628.397
14316,1734522.876
14317,2219605.931
14318,1792490.495
14319,1819575.53
14320,1542979.937
14321,1870097.497
14322,2029507.086
14323,1819131.715
14324,1885146.127
14325,1871161.429
14326,1631072.626
14327,1646061.68
14328,1805924.666
14329,2068331.316
14330,1857184.066
14331,2579949.098
14332,1944289.408
14333,2896512.674
14334,1669244.9
14335,1911768.892
14336,1822111.436
14337,2873432.027
14338,1930833.697
14339,1917455.07
14340,1582790.916
14341,1907631.472
14342,1880124.763
14343,1922613.919
14344,1546154.091
14345,2250018.322
14346,2021468.202
14347,2131795.982
14348,1846115.688
14349,2158972.959
14350,2760252.168
14351,1867702.048
14352,1581099.947
14353,2386536.092
14354,2113739.478
14355,2030045.043
14356,1892125.36
14357,2340620.007
14358,2237528.101
14359,1620661.029
14360,1622630.289
14361,1641526.068
14362,2092537.038
14363,1627403.418
14364,2370915.076
14365,1476680.679
14366,1949483.431
14367,1642626.413
14368,1690386.032
14369,1724135.094
14370,1991448.204
14371,1965708.936
14372,1558101.252
14373,1502386.015
14374,2390353.299
14375,2485393.641
14376,1676963.278
14377,1730427.492
14378,1849486.582
14379,2386208.634
14380,1410906.506
14381,2049292.084
14382,1921470.531
14383,1736378.283
14384,1987846.136
14385,2011101.87
14386,1832712.154
14387,1710012.623
14388,1995419.405
14389,1590258.561
14390,2246111.305
14391,1527159.061
14392,1634626.208
14393,1653202.796
14394,1896196.26
14395,1856799.829
14396,1478044.846
14397,2438371.848
14398,1769470.055
14399,1841715.067
14400,1708548.526
14401,1492761.613
14402,1413070.397
14403,2280478.51
14404,1576508.241
14405,2068434.502
14406,1535756.687
14407,1710084.061
14408,1809085.118
14409,1645086.395
14410,1844430.615
14411,2393272.37
14412,1691096.07
14413,1777493.628
14414,1867818.721
14415,1884877.481
14416,1963265.289
14417,1565170.72
14418,1568794.586
14419,1995095.636
14420,1808705.236
14421,2066305.471
14422,1739832.069
14423,1732298.361
14424,1646558.738
14425,2454133.373
14426,1867059.536
14427,1653039.308
14428,1872647.429
14429,2107814.803
14430,1643022.832
14431,1880811.133
14432,2200397.539
14433,1739539.953
14434,1845576.182
14435,2152612.643
14436,1950247.691
14437,1596697.252
14438,1905220.038
14439,1921860.507
14440,2177305.142
14441,1917486.102
14442,1843039.092
14443,1757131.147
14444,1786329.972
14445,1815152.914
14446,1704947.598
14447,1825443.761
14448,1715945.453
14449,1799808.242
14450,1702482.905
14451,1864756.429
14452,2063642.675
14453,1979524.068
14454,1765754.599
14455,1715809.494
14456,2444829.862
14457,2157018.13
14458,1907556.471
14459,1823764.662
14460,1923327.549
14461,1795729.832
14462,1800168.111
14463,1829355.298
14464,1780710.134
14465,1720612.981
14466,1705022.607
14467,1733758.538
14468,2404600.905
14469,1375197.96
14470,2046507.021
14471,1772658.321
14472,2071650.222
14473,2239376.538
14474,1583324.071
14475,1957155.136
14476,1778635.61
14477,1798191.649
14478,2068702.688
14479,1682764.95
14480,2002070.923
14481,1920136.52
14482,2502741.666
14483,1974760.062
14484,1571355.574
14485,1901495.939
14486,1783801.114
14487,1689074.858
14488,1956551.795
14489,1910004.988
14490,1980596.189
14491,2070261.607
14492,1852040.297
14493,1966249.899
14494,1779517.157
14495,2035491.802
14496,1542886.449
14497,1583040.163
14498,1529435.105
14499,1759266.92
14500,2305707.643
14501,1893059.725
14502,2128139.247
14503,1740320.832
14504,1578213.798
14505,1920305.694
14506,1962751.589
14507,1682630.158
14508,1877477.861
14509,1742004.75
14510,1643543.501
14511,2191570.128
14512,1478661.404
14513,1765480.142
14514,1920311.246
14515,1652234.159
14516,1592958.883
14517,2084686.436
14518,2602562.448
14519,1721719.321
14520,1588613.328
14521,1736887.886
14522,1915067.282
14523,1546001.966
14524,2318275.866
14525,1619278.479
14526,1609710.994
14527,1567124.469
14528,1793808.752
14529,1933804.49
14530,1967616.378
14531,1779250.544
14532,2338136.487
14533,2197187.211
14534,2366382.485
14535,1724087.481
14536,2170320.712
14537,2359091.677
14538,1764411.057
14539,1625660.598
14540,1989713.588
14541,1919208.073
14542,2008073.802
14543,2025476.531
14544,1607936.828
14545,1696986.302
14546,2075255.674
14547,1942623.813
14548,2548043.908
14549,1899085.523
14550,1581551.515
14551,1851010.74
14552,1694277.675
14553,1818613.375
14554,1672589.543
14555,2039652.147
14556,2087459.696
14557,1848701.104
14558,2196343.694
14559,1799623.743
14560,1600037.203
14561,2154073.216
14562,2107349.471
14563,1598416.813
14564,2010718.476
14565,1812541.251
14566,1493643.881
14567,2224679.626
14568,1643619.418
14569,1758262.497
14570,2059438.577
14571,2010865.243
14572,2065037.708
14573,1824187.58
14574,1718275.34
14575,1875404.284
14576,1992530.87
14577,1930887.78
14578,1806075.77
14579,1598021.893
14580,1837278.775
14581,1837483.472
14582,1615916.419
14583,1948826.705
14584,1971237.675
14585,1880335.693
14586,1462536.482
14587,1693792.611
14588,2003173.109
14589,1959024.539
14590,2508487.276
14591,1832279.765
14592,1906285.811
14593,1585070.255
14594,2384516.213
14595,1741514.395
14596,1679584.77
14597,2238565.525
14598,2065605.063
14599,2094747.183
14600,1953176.181
14601,1845082.857
14602,1637089.087
14603,2272618.529
14604,2261757.199
14605,1787701.191
14606,1877340.161
14607,1461738.559
14608,2054442.634
14609,1892268.831
14610,2168007.295
14611,2222602.935
14612,1810897.271
14613,1659847.15
14614,1722516.798
14615,2023419.125
14616,1823628.753
14617,1554583.87
14618,1844046.438
14619,1772634.772
14620,1782737.318
14621,2177103.631
14622,1855545.227
14623,2309488.21
14624,1816383.195
14625,1567629.908
14626,1760650.841
14627,1763017.858
14628,1572925.16
14629,1660711.225
14630,1907409.447
14631,1862246.608
14632,1922986.023
14633,1939969.313
14634,2098618.994
14635,1654500.462
14636,1809452.887
14637,2188661.065
14638,1645768.441
14639,1769933.275
14640,1478546.049
14641,2353515.525
14642,1764305.23
14643,1839406.148
14644,1714156.612
14645,1703214.931
14646,1784504.283
14647,1632620.662
14648,2065828.162
14649,1874730.054
14650,1979380.899
14651,1603755.858
14652,1566632.015
14653,2057121.393
14654,2303581.69
14655,1975663.923
14656,1614613.322
14657,1776953.228
14658,2721633.698
14659,1759698.777
14660,1478379.853
14661,1641595.159
14662,2496208.525
14663,1980836.063
14664,1828557.413
14665,2095755.337
14666,1761816.951
14667,1987664.714
14668,2634197.829
14669,1888528.508
14670,1762805.41
14671,1433590.156
14672,1885300.642
14673,1737951.365
14674,1931091.246
14675,1926905.123
14676,2220409.951
14677,2521989.212
14678,2302408.81
14679,1548731.429
14680,1766995.543
14681,1707504.13
14682,1780356.572
14683,1419063.464
14684,2293049.681
14685,1853247.162
14686,2362040.669
14687,2018181.162
14688,1750691.002
14689,2078373.949
14690,1734495.067
14691,2368435.49
14692,1606454.641
14693,1853299.411
14694,2122446.911
14695,1758854.457
14696,1519874.911
14697,1939813.411
14698,1779109.493
14699,1695125.7
14700,1737625.267
14701,1994255.813
14702,1671469.382
14703,2445054.747
14704,1767461.621
14705,1822514.148
14706,2387478.662
14707,2076933.391
14708,1711393.192
14709,2046552.916
14710,1836784.085
14711,1448820.322
14712,1526368.421
14713,2020997.244
14714,1888861.163
14715,2201235.11
14716,2101452.67
14717,1715479.864
14718,1723388.741
14719,1817576.837
